fighter_1,fighter_2,result,event,event_date,event_year,f1_age,f1_avg_body_landed,f1_avg_clinch_landed,f1_avg_ground_landed,f1_avg_leg_landed,f1_avg_opp_elo_of_losses,f1_avg_sig_str_landed,f1_avg_sig_str_received,f1_avg_sub_attempts,f1_avg_td_landed,f1_avg_td_received,f1_chin_damage_score,f1_ctrl_time_differential,f1_days_inactive,f1_dec_rate,f1_elo,f1_exp_ratio,f1_finish_rate,f1_kd_differential,f1_ko_rate,f1_lose_streak,f1_momentum,f1_recent_damage_trend,f1_recent_opp_elo,f1_recent_win_rate,f1_sig_str_accuracy,f1_sig_str_defense,f1_southpaw,f1_sub_rate,f1_td_accuracy,f1_td_defense,f1_total_fights,f1_win_rate,f1_win_streak,f2_age,f2_avg_body_landed,f2_avg_clinch_landed,f2_avg_ground_landed,f2_avg_leg_landed,f2_avg_opp_elo_of_losses,f2_avg_sig_str_landed,f2_avg_sig_str_received,f2_avg_sub_attempts,f2_avg_td_landed,f2_avg_td_received,f2_chin_damage_score,f2_ctrl_time_differential,f2_days_inactive,f2_dec_rate,f2_elo,f2_exp_ratio,f2_finish_rate,f2_kd_differential,f2_ko_rate,f2_lose_streak,f2_momentum,f2_recent_damage_trend,f2_recent_opp_elo,f2_recent_win_rate,f2_sig_str_accuracy,f2_sig_str_defense,f2_southpaw,f2_sub_rate,f2_td_accuracy,f2_td_defense,f2_total_fights,f2_win_rate,f2_win_streak,delta_age,delta_avg_body_landed,delta_avg_clinch_landed,delta_avg_ground_landed,delta_avg_leg_landed,delta_avg_opp_elo_of_losses,delta_avg_sig_str_landed,delta_avg_sig_str_received,delta_avg_sub_attempts,delta_avg_td_landed,delta_avg_td_received,delta_chin_damage_score,delta_ctrl_time_differential,delta_days_inactive,delta_dec_rate,delta_elo,delta_exp_ratio,delta_finish_rate,delta_kd_differential,delta_ko_rate,delta_lose_streak,delta_momentum,delta_recent_damage_trend,delta_recent_opp_elo,delta_recent_win_rate,delta_sig_str_accuracy,delta_sig_str_defense,delta_southpaw,delta_sub_rate,delta_td_accuracy,delta_td_defense,delta_total_fights,delta_win_rate,delta_win_streak
Jack Hermansson,Thiago Santos,0,UFC Fight Night: Brunson vs. Machida,2017-10-28,2017,29.38261464750171,6.0,7.5,14.25,9.75,1543.4776867089329,40.75,12.0,0.0,0.75,0.25,0.0,65.5,84.0,0.3333333333333333,1532.797884169286,0.26666666666666666,0.6666666666666666,0.0,0.6666666666666666,0,0.0,-0.6944444444444444,1513.4943003436465,0.75,0.5659722222222222,0.6666666666666667,0.0,0.0,0.375,0.75,4,0.75,2,33.80698151950719,4.090909090909091,4.181818181818182,6.454545454545454,6.0,1551.9237728565156,21.454545454545453,11.636363636363637,0.0,0.18181818181818182,0.7272727272727273,0.5956536066526765,-21.909090909090914,112.0,0.14285714285714285,1556.0003943058807,0.7333333333333333,0.8571428571428571,0.3636363636363636,0.8571428571428571,0,-0.036363636363636376,-0.25520833333333337,1564.302335275933,0.6,0.46548323471400394,0.6559139784946236,0.0,0.0,0.2857142857142857,0.6923076923076923,11,0.6363636363636364,2,-4.4243668720054785,1.9090909090909092,3.3181818181818183,7.795454545454546,3.75,-8.446086147582719,19.295454545454547,0.3636363636363633,0.0,0.5681818181818181,-0.4772727272727273,-0.5956536066526765,87.4090909090909,-28,0.19047619047619047,-23.20251013659481,-0.4666666666666666,-0.19047619047619047,-0.3636363636363636,-0.19047619047619047,0,0.036363636363636376,-0.43923611111111105,-50.808034932286546,0.15000000000000002,0.10048898750821827,0.010752688172043112,0.0,0.0,0.0892857142857143,0.05769230769230771,-7,0.11363636363636365,0
Vicente Luque,Niko Price,1,UFC Fight Night: Brunson vs. Machida,2017-10-28,2017,25.919233401779604,4.5,1.6666666666666667,4.0,3.3333333333333335,1516.5648495676594,18.166666666666668,19.166666666666668,0.5,1.0,1.6666666666666667,0.0,3.5,224.0,0.0,1544.3784236285603,0.6666666666666666,1.0,0.3333333333333333,0.5,1,0.13333333333333341,0.060869565217391175,1509.9731652722683,0.8,0.48660714285714285,0.4956140350877193,0.0,0.5,0.5,0.5833333333333333,6,0.6666666666666666,0,28.079397672826833,2.6666666666666665,1.3333333333333333,2.0,3.3333333333333335,1531.8548404125675,13.0,19.333333333333332,0.6666666666666666,0.3333333333333333,0.0,0.3304178814382896,56.0,84.0,0.0,1532.3077038567744,0.3333333333333333,1.0,0.3333333333333333,0.5,0,0.0,0.0,1517.8095919228488,0.6666666666666666,0.2565789473684211,0.6233766233766234,0.0,0.5,0.2,0.0,3,0.6666666666666666,1,-2.160164271047229,1.8333333333333335,0.3333333333333335,2.0,0.0,-15.289990844908061,5.166666666666668,-0.1666666666666643,-0.16666666666666663,0.6666666666666667,1.6666666666666667,-0.3304178814382896,-52.5,140,0.0,12.070719771785889,0.3333333333333333,0.0,0.0,0.0,1,0.13333333333333341,0.060869565217391175,-7.836426650580506,0.13333333333333341,0.23002819548872178,-0.12776258828890408,0.0,0.0,0.3,0.5833333333333333,3,0.0,-1
Derek Brunson,Lyoto Machida,1,UFC Fight Night: Brunson vs. Machida,2017-10-28,2017,33.81519507186858,1.4666666666666666,4.2,4.133333333333334,3.8,1599.6545162256768,18.533333333333335,15.133333333333333,0.26666666666666666,1.2,0.0,0.7193663699785228,115.33333333333333,140.0,0.36363636363636365,1602.3814431739447,0.3409090909090909,0.6363636363636364,0.19999999999999998,0.45454545454545453,0,-0.1333333333333333,0.696035242290749,1580.9810727287027,0.6,0.46488294314381273,0.5021929824561404,1.0,0.18181818181818182,0.32142857142857145,1.0,15,0.7333333333333333,1,39.41409993155373,6.931034482758621,4.172413793103448,6.9655172413793105,6.827586206896552,1631.700227080936,30.620689655172413,18.551724137931036,0.3448275862068966,1.0344827586206897,0.7241379310344828,0.5752518415290879,39.793103448275865,854.0,0.5,1672.3351161019796,0.6590909090909091,0.5,0.48275862068965514,0.4090909090909091,2,-0.35862068965517235,0.16790582403965293,1632.7611684529181,0.4,0.5330132052821128,0.6203246294989414,1.0,0.09090909090909091,0.6521739130434783,0.7586206896551724,29,0.7586206896551724,0,-5.598904859685149,-5.464367816091954,0.02758620689655178,-2.8321839080459768,-3.027586206896552,-32.04571085525913,-12.087356321839078,-3.4183908045977027,-0.07816091954022991,0.16551724137931023,-0.7241379310344828,0.14411452844943484,75.54022988505747,-714,-0.13636363636363635,-69.95367292803485,-0.3181818181818182,0.13636363636363635,-0.2827586206896552,0.045454545454545414,-2,0.22528735632183905,0.528129418251096,-51.78009572421547,0.19999999999999996,-0.06813026213830009,-0.11813164704280099,0.0,0.09090909090909091,-0.3307453416149068,0.24137931034482762,-14,-0.025287356321839094,1
Aiemann Zahabi,Ricardo Ramos,0,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,29.960301163586585,3.0,0.0,3.0,2.0,1500.0,44.0,64.0,0.0,0.0,2.0,0.0,-132.0,258.0,1.0,1516.0355344862076,0.5,0.0,1.0,0.0,0,0.0,0.0,1500.7716228325203,1.0,0.39285714285714285,0.6631578947368422,0.0,0.0,0.0,0.8461538461538461,1,1.0,1,22.261464750171115,14.0,14.0,12.0,4.0,1500.0,45.0,28.0,1.0,0.0,2.0,0.0,-109.0,273.0,1.0,1515.4285657266587,0.5,0.0,1.0,0.0,0,0.0,0.0,1487.586182530421,1.0,0.5113636363636364,0.6164383561643836,0.0,0.0,0.0,0.75,1,1.0,1,7.698836413415471,-11.0,-14.0,-9.0,-2.0,0.0,-1.0,36.0,-1.0,0.0,0.0,0.0,-23.0,-15,0.0,0.6069687595488631,0.0,0.0,0.0,0.0,0,0.0,0.0,13.185440302099323,0.0,-0.1185064935064935,0.046719538572458585,0.0,0.0,0.0,0.09615384615384615,0,0.0,0
Mark Godbeer,Walt Harris,1,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,33.95208761122519,14.5,9.0,0.0,8.0,1516.0,48.5,27.0,0.0,0.0,1.0,0.0,-28.0,245.0,1.0,1501.4387739660467,0.2,0.0,0.0,0.0,0,0.0,0.0,1508.0,0.5,0.5449438202247191,0.6326530612244898,0.0,0.0,0.0,0.33333333333333337,2,0.5,1,34.403832991101986,4.75,1.875,3.75,2.0,1532.5452596007724,19.75,20.375,0.125,0.0,0.5,0.5855004156789452,-47.25,28.0,0.0,1483.179485927036,0.8,1.0,0.5,1.0,1,0.22499999999999998,-0.640081799591002,1533.8846125830592,0.6,0.37799043062200954,0.6295454545454545,1.0,0.0,0.0,0.75,8,0.375,0,-0.4517453798767974,9.75,7.125,-3.75,6.0,-16.545259600772397,28.75,6.625,-0.125,0.0,0.5,-0.5855004156789452,19.25,217,1.0,18.2592880390107,-0.6000000000000001,-1.0,-0.5,-1.0,-1,-0.22499999999999998,0.640081799591002,-25.884612583059152,-0.09999999999999998,0.16695338960270956,0.003107606679035313,-1.0,0.0,0.0,-0.41666666666666663,-6,0.125,1
Jorge Masvidal,Stephen Thompson,0,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,32.97741273100616,12.75,8.85,7.3,6.25,1602.4866888068361,57.3,38.8,0.4,1.65,1.25,0.09282511132500695,17.0,175.0,0.6428571428571429,1614.8333796708712,0.6451612903225806,0.3571428571428571,0.14999999999999997,0.2857142857142857,1,-0.09999999999999998,-0.4501718213058419,1604.3455281933625,0.6,0.47611134191940174,0.6826175869120654,0.0,0.07142857142857142,0.6111111111111112,0.7844827586206897,20,0.7,0,34.729637234770706,11.545454545454545,4.2727272727272725,3.0,5.545454545454546,1606.430174511974,48.09090909090909,34.27272727272727,0.0,0.45454545454545453,0.6363636363636364,0.42730805317259657,-6.818181818181813,245.0,0.375,1603.8983002802272,0.3548387096774194,0.625,0.4545454545454546,0.625,2,-0.12727272727272732,0.711759504862953,1633.8454750194683,0.6,0.43900414937759336,0.5811111111111111,0.0,0.0,0.5,0.7666666666666666,11,0.7272727272727273,0,-1.7522245037645447,1.204545454545455,4.577272727272727,4.3,0.7045454545454541,-3.943485705137846,9.209090909090904,4.527272727272724,0.4,1.1954545454545453,0.6136363636363636,-0.33448294184758964,23.818181818181813,-70,0.2678571428571429,10.935079390643978,0.29032258064516125,-0.2678571428571429,-0.3045454545454546,-0.3392857142857143,-1,0.027272727272727337,-1.161931326168795,-29.49994682610577,0.0,0.03710719254180839,0.10150647580095429,0.0,0.07142857142857142,0.11111111111111116,0.017816091954023117,9,-0.027272727272727337,0
Aleksei Oleinik,Curtis Blaydes,0,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,40.375085557837096,4.8,5.2,4.2,1.0,1531.0234450038424,18.2,18.6,1.2,1.6,0.6,0.26964125915726994,68.2,119.0,0.0,1548.7192626954723,0.5555555555555556,1.0,0.2,0.25,0,0.0,0.21863799283154117,1522.6727974909045,0.8,0.5321637426900585,0.4624277456647399,0.0,0.75,0.5333333333333333,0.25,5,0.8,2,26.71047227926078,8.0,7.5,18.0,8.25,1506.9543824322336,43.25,27.25,0.0,3.75,0.75,0.5781587102341819,216.25,119.0,0.5,1517.294270120325,0.4444444444444444,0.5,0.0,0.5,0,0.0,-0.10703363914373099,1502.843490452661,0.5,0.5088235294117647,0.5871212121212122,0.0,0.0,0.42857142857142855,0.25,4,0.5,1,13.664613278576315,-3.2,-2.3,-13.8,-7.25,24.06906257160881,-25.05,-8.649999999999999,1.2,-2.15,-0.15000000000000002,-0.3085174510769119,-148.05,0,-0.5,31.424992575147144,0.11111111111111116,0.5,0.2,-0.25,0,0.0,0.32567163197527216,19.82930703824354,0.30000000000000004,0.02334021327829383,-0.12469346645647228,0.0,0.75,0.10476190476190478,0.0,1,0.30000000000000004,1
Paulo Costa,Johny Hendricks,1,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,26.54072553045859,10.5,7.5,9.5,1.0,1500.0,32.5,19.5,0.0,0.0,1.0,0.0,-31.0,154.0,0.0,1528.6521077201976,0.08333333333333333,1.0,0.5,1.0,0,0.0,0.0,1470.4587174612336,1.0,0.5803571428571429,0.48684210526315785,0.0,0.0,0.0,0.6666666666666667,2,1.0,2,34.14647501711157,3.6818181818181817,10.727272727272727,3.9545454545454546,9.636363636363637,1606.1399670487556,41.59090909090909,46.77272727272727,0.2727272727272727,3.1363636363636362,0.7727272727272727,0.7851920815547119,160.45454545454544,132.0,0.6,1597.8473805680783,0.9166666666666666,0.4,0.3181818181818182,0.4,1,-0.48181818181818176,-0.0877874959507613,1561.4385694861385,0.2,0.4554504728720757,0.5371120107962213,1.0,0.0,0.4825174825174825,0.6382978723404256,22,0.6818181818181818,0,-7.605749486652979,6.818181818181818,-3.2272727272727266,5.545454545454545,-8.636363636363637,-106.13996704875558,-9.090909090909093,-27.272727272727273,-0.2727272727272727,-3.1363636363636362,0.2272727272727273,-0.7851920815547119,-191.45454545454544,22,-0.6,-69.19527284788069,-0.8333333333333333,0.6,0.18181818181818182,0.6,-1,0.48181818181818176,0.0877874959507613,-90.97985202490486,0.8,0.12490666998506722,-0.05026990553306343,-1.0,0.0,-0.4825174825174825,0.028368794326241176,-20,0.31818181818181823,2
Cody Garbrandt,TJ Dillashaw,0,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,26.32991101984942,3.5,1.0,2.8333333333333335,3.6666666666666665,1500.0,37.5,31.833333333333332,0.0,0.8333333333333334,0.0,0.0,19.833333333333332,309.0,0.3333333333333333,1599.78648927998,0.3157894736842105,0.6666666666666666,1.3333333333333333,0.6666666666666666,0,0.0,0.0680628272251309,1560.0432710310083,1.0,0.373134328358209,0.6821963394342763,0.0,0.0,0.38461538461538464,1.0,6,1.0,6,31.73990417522245,11.153846153846153,6.923076923076923,12.76923076923077,12.076923076923077,1568.6083413384615,72.23076923076923,39.46153846153846,0.9230769230769231,1.6153846153846154,0.38461538461538464,0.09708291162900824,201.6153846153846,309.0,0.4,1618.766829264587,0.6842105263157895,0.6,0.3076923076923077,0.5,0,0.03076923076923077,0.6809616634178037,1599.1425087248886,0.8,0.41148115687992987,0.6636065573770491,0.0,0.1,0.38181818181818183,0.8529411764705882,13,0.7692307692307693,2,-5.40999315537303,-7.653846153846153,-5.923076923076923,-9.935897435897436,-8.41025641025641,-68.60834133846151,-34.730769230769226,-7.628205128205128,-0.9230769230769231,-0.782051282051282,-0.38461538461538464,-0.09708291162900824,-181.78205128205127,0,-0.06666666666666671,-18.98033998460687,-0.368421052631579,0.06666666666666665,1.0256410256410255,0.16666666666666663,0,-0.03076923076923077,-0.6128988361926728,-39.09923769388024,0.19999999999999996,-0.03834682852172089,0.018589782057227167,0.0,-0.1,0.0027972027972028024,0.1470588235294118,-7,0.23076923076923073,4
Joe Duffy,James Vick,0,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,29.711156741957563,4.2,2.2,2.4,1.2,1586.0478824210595,22.8,22.8,0.6,0.0,1.2,0.0,-80.2,231.0,0.25,1546.9839383357287,0.38461538461538464,0.75,0.4,0.25,0,0.0,0.4766081871345027,1514.3626647311958,0.8,0.33827893175074186,0.5289256198347108,0.0,0.5,0.0,0.7142857142857143,5,0.8,2,30.69678302532512,5.75,2.375,0.875,3.375,1579.0036240268375,34.375,29.0,0.625,0.125,1.375,0.927804539983816,-63.0,175.0,0.42857142857142855,1616.031461233503,0.6153846153846154,0.5714285714285714,-0.25,0.14285714285714285,0,-0.07499999999999996,-0.16091954022988508,1547.3277460197085,0.8,0.3884180790960452,0.6165289256198347,0.0,0.42857142857142855,0.25,0.65625,8,0.875,2,-0.9856262833675586,-1.5499999999999998,-0.17499999999999982,1.525,-2.175,7.04425839422197,-11.575,-6.199999999999999,-0.025000000000000022,-0.125,-0.17500000000000004,-0.927804539983816,-17.200000000000003,56,-0.17857142857142855,-69.04752289777434,-0.23076923076923078,0.1785714285714286,0.65,0.10714285714285715,0,0.07499999999999996,0.6375277273643878,-32.96508128851269,0.0,-0.050139147345303337,-0.08760330578512399,0.0,0.07142857142857145,-0.25,0.0580357142857143,-3,-0.07499999999999996,0
Rose Namajunas,Joanna Jedrzejczyk,1,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,25.349760438056126,8.166666666666666,6.0,10.833333333333334,3.3333333333333335,1516.0610610419694,43.5,38.5,1.0,2.5,1.0,0.0,170.0,203.0,0.25,1537.8669006674336,0.42857142857142855,0.75,0.16666666666666666,0.0,0,0.13333333333333341,0.4458874458874458,1537.5068588909105,0.8,0.4515570934256055,0.586021505376344,0.0,0.75,0.6,0.4545454545454546,6,0.6666666666666666,1,30.21492128678987,30.125,23.625,2.0,33.25,1500.0,131.875,46.625,0.0,0.25,2.0,0.1489671320168291,-179.5,175.0,0.75,1619.4074076197885,0.5714285714285714,0.25,0.0,0.25,0,0.0,0.40125111706881134,1542.8023661216116,1.0,0.5059952038369304,0.6801029159519725,0.0,0.0,0.6666666666666666,0.8160919540229885,8,1.0,8,-4.865160848733744,-21.958333333333336,-17.625,8.833333333333334,-29.916666666666668,16.061061041969424,-88.375,-8.125,1.0,2.25,-1.0,-0.1489671320168291,349.5,28,-0.5,-81.54050695235492,-0.14285714285714285,0.5,0.16666666666666666,-0.25,0,0.13333333333333341,0.04463632881863444,-5.295507230701105,-0.19999999999999996,-0.0544381104113249,-0.09408141057562847,0.0,0.75,-0.06666666666666665,-0.3615464994775339,-2,-0.33333333333333337,-7
Ovince Saint Preux,Corey Anderson,1,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,34.57631759069131,5.809523809523809,2.7142857142857144,9.047619047619047,1.9523809523809523,1628.869106847914,27.238095238095237,24.38095238095238,0.42857142857142855,0.8571428571428571,1.2857142857142858,0.3810282033169594,-26.238095238095227,43.0,0.3333333333333333,1609.3318361973934,0.7,0.6666666666666667,0.23809523809523808,0.4666666666666667,0,-0.3142857142857143,0.353515625,1582.566684292727,0.4,0.46885245901639344,0.47216494845360824,1.0,0.2,0.4864864864864865,0.6447368421052632,21,0.7142857142857143,2,28.11772758384668,7.777777777777778,8.11111111111111,16.333333333333332,4.222222222222222,1570.1527231495193,56.22222222222222,26.666666666666668,0.0,3.2222222222222223,0.2222222222222222,1.2838222775210144,284.22222222222223,231.0,0.6666666666666666,1542.2246447485616,0.3,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1,-0.06666666666666665,-0.21250000000000002,1546.5712700938861,0.6,0.45585585585585586,0.5854922279792747,0.0,0.0,0.5,0.33333333333333337,9,0.6666666666666666,0,6.458590006844631,-1.9682539682539684,-5.396825396825396,-7.285714285714285,-2.2698412698412698,58.71638369839479,-28.984126984126984,-2.2857142857142883,0.42857142857142855,-2.365079365079365,1.0634920634920637,-0.902794074204055,-310.46031746031747,-188,-0.3333333333333333,67.10719144883183,0.39999999999999997,0.3333333333333334,0.5714285714285714,0.13333333333333336,-1,-0.24761904761904763,0.566015625,35.99541419884076,-0.19999999999999996,0.012996603160537579,-0.11332727952566646,1.0,0.2,-0.013513513513513487,0.3114035087719298,12,0.04761904761904767,2
Michael Bisping,Georges St-Pierre,0,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,38.68309377138946,6.666666666666667,5.066666666666666,5.633333333333334,7.833333333333333,1619.799588257753,52.53333333333333,31.1,0.26666666666666666,0.8666666666666667,1.1333333333333333,0.7537812556285011,-36.86666666666666,392.0,0.43478260869565216,1705.679321075869,0.5263157894736842,0.5652173913043478,0.0,0.5217391304347826,0,0.23333333333333328,0.8542336548767415,1647.8161946314606,1.0,0.3850476423161495,0.6625678119349006,0.0,0.043478260869565216,0.43333333333333335,0.6458333333333333,30,0.7666666666666667,5,36.46269678302532,9.333333333333334,3.962962962962963,18.666666666666668,7.7407407407407405,1560.0360174947996,49.407407407407405,18.074074074074073,0.9629629629629629,3.6666666666666665,0.37037037037037035,0.2177621029223613,309.96296296296293,1449.0,0.48,1788.3695107200797,0.47368421052631576,0.52,0.18518518518518517,0.32,0,0.07407407407407407,1.987704918032787,1653.2684295708634,1.0,0.5381202097620008,0.7258426966292135,0.0,0.2,0.7443609022556391,0.8387096774193549,27,0.9259259259259259,12,2.2203969883641363,-2.666666666666667,1.1037037037037036,-13.033333333333335,0.09259259259259256,59.76357076295335,3.1259259259259267,13.025925925925929,-0.6962962962962962,-2.8,0.762962962962963,0.5360191527061398,-346.8296296296296,-1057,-0.04521739130434782,-82.6901896442107,0.05263157894736842,0.045217391304347765,-0.18518518518518517,0.2017391304347826,0,0.1592592592592592,-1.1334712631560455,-5.452234939402842,0.0,-0.1530725674458513,-0.06327488469431297,0.0,-0.1565217391304348,-0.31102756892230576,-0.1928763440860216,3,-0.1592592592592592,-7
Randy Brown,Mickey Gall,1,UFC 217: Bisping vs. St-Pierre,2017-11-04,2017,27.326488706365502,5.8,9.0,4.2,4.6,1502.1298120691406,32.8,32.0,0.6,0.6,1.4,0.0,-103.60000000000002,266.0,0.3333333333333333,1513.3922173102476,0.625,0.6666666666666666,0.2,0.3333333333333333,1,0.0,0.07291666666666674,1501.0545875266957,0.6,0.4270833333333333,0.5389048991354467,0.0,0.3333333333333333,0.3333333333333333,0.7741935483870968,5,0.6,0,25.78507871321013,0.0,0.3333333333333333,8.0,0.3333333333333333,1500.0,10.333333333333334,5.333333333333333,2.0,1.0,0.0,0.38872691933916426,95.66666666666667,322.0,0.0,1547.136110406721,0.375,1.0,0.3333333333333333,0.0,0,0.0,0.0,1509.497736396822,1.0,0.5740740740740741,0.4666666666666667,0.5,1.0,1.0,1.0,3,1.0,3,1.5414099931553729,5.8,8.666666666666666,-3.8,4.266666666666667,2.1298120691405984,22.46666666666666,26.666666666666668,-1.4,-0.4,1.4,-0.38872691933916426,-199.2666666666667,-56,0.3333333333333333,-33.74389309647336,0.25,-0.33333333333333337,-0.1333333333333333,0.3333333333333333,1,0.0,0.07291666666666674,-8.443148870126151,-0.4,-0.14699074074074076,0.07223823246878003,-0.5,-0.6666666666666667,-0.6666666666666667,-0.22580645161290325,2,-0.4,-3
Diego Sanchez,Matt Brown,0,UFC Fight Night: Poirier vs. Pettis,2017-11-11,2017,35.8631074606434,7.448275862068965,3.5172413793103448,10.241379310344827,1.6206896551724137,1589.837723558657,32.724137931034484,35.37931034482759,0.7931034482758621,1.1724137931034482,1.0344827586206897,1.4026654739953301,62.68965517241378,203.0,0.631578947368421,1587.4171463579708,0.5576923076923077,0.3684210526315789,0.0,0.2631578947368421,1,-0.2551724137931034,-0.3970110461338532,1564.1331802870034,0.4,0.3630451415455241,0.5789905621665983,1.0,0.10526315789473684,0.21935483870967742,0.5081967213114754,29,0.6551724137931034,0,36.83504449007529,10.217391304347826,9.478260869565217,6.260869565217392,3.217391304347826,1572.144433157209,35.26086956521739,24.608695652173914,1.0434782608695652,1.0,1.7391304347826086,1.5211543426260359,-110.26086956521739,336.0,0.15384615384615385,1545.8647177871383,0.4423076923076923,0.8461538461538461,0.08695652173913043,0.6923076923076923,3,-0.36521739130434777,0.3680800942285041,1621.6204135829364,0.2,0.5399467376830892,0.5646153846153846,0.0,0.15384615384615385,0.46,0.6261682242990654,23,0.5652173913043478,0,-0.9719370294318921,-2.769115442278861,-5.961019490254872,3.980509745127436,-1.5967016491754125,17.69329040144794,-2.5367316341829067,10.770614692653673,-0.2503748125937031,0.17241379310344818,-0.7046476761619189,-0.11848886863070573,172.95052473763116,-133,0.47773279352226716,41.55242857083249,0.11538461538461542,-0.4777327935222672,-0.08695652173913043,-0.4291497975708502,-2,0.11004497751124437,-0.7650911403623573,-57.48723329593304,0.2,-0.17690159613756512,0.014375177551213647,1.0,-0.04858299595141702,-0.2406451612903226,-0.11797150298758996,6,0.08995502248875564,0
Joe Lauzon,Clay Guida,0,UFC Fight Night: Poirier vs. Pettis,2017-11-11,2017,33.47296372347707,2.0,3.625,6.791666666666667,0.4583333333333333,1554.0769417169454,22.125,41.166666666666664,1.2083333333333333,1.375,0.7916666666666666,0.43241199276476455,37.33333333333333,203.0,0.14285714285714285,1551.7219681939664,0.47058823529411764,0.8571428571428572,-0.08333333333333334,0.35714285714285715,1,-0.18333333333333335,0.716599190283401,1555.2425266264756,0.4,0.39479553903345727,0.5668566418237615,0.0,0.5,0.4647887323943662,0.5476190476190477,24,0.5833333333333334,0,35.92607802874743,4.296296296296297,4.333333333333333,10.703703703703704,6.333333333333333,1572.952355194908,30.666666666666668,31.185185185185187,0.6666666666666666,3.185185185185185,0.7407407407407407,0.8096105842294836,221.96296296296296,139.0,0.6666666666666666,1571.7685334995258,0.5294117647058824,0.3333333333333333,0.0,0.06666666666666667,0,-0.15555555555555556,-0.1769596199524941,1547.7742884610368,0.4,0.3288324066719619,0.6557645134914145,0.0,0.26666666666666666,0.3891402714932127,0.696969696969697,27,0.5555555555555556,1,-2.4531143052703612,-2.2962962962962967,-0.708333333333333,-3.912037037037037,-5.875,-18.87541347796264,-8.541666666666668,9.981481481481477,0.5416666666666666,-1.8101851851851851,0.05092592592592593,-0.37719859146471907,-184.62962962962962,64,-0.5238095238095237,-20.046565305559398,-0.05882352941176472,0.523809523809524,-0.08333333333333334,0.2904761904761905,1,-0.02777777777777779,0.8935588102358951,7.468238165438834,0.0,0.06596313236149537,-0.08890787166765302,0.0,0.23333333333333334,0.07564846090115351,-0.14935064935064934,-3,0.02777777777777779,-1
